Time,House AB
5/24/2021 14:10,243.8
5/24/2021 14:20,254.7
5/24/2021 14:30,380.95
5/24/2021 14:40,407.75
5/24/2021 14:50,530.2
5/24/2021 15:00,578.55
5/24/2021 15:10,687.95
5/24/2021 15:20,709.85
5/24/2021 15:30,717.2
5/24/2021 15:40,2714.9
5/24/2021 15:50,2808.35
5/24/2021 16:00,1465.2
5/24/2021 16:10,412.75
5/24/2021 16:20,245.95
5/24/2021 16:30,260.4
5/24/2021 16:40,382.6
5/24/2021 16:50,399.35
5/24/2021 17:00,422.95
5/24/2021 17:10,448.05
5/24/2021 17:20,425.5
5/24/2021 17:30,246.4
5/24/2021 17:40,323.95
5/24/2021 17:50,402.15
5/24/2021 18:00,374.5
5/24/2021 18:10,357.45
5/24/2021 18:20,446.9
5/24/2021 18:30,399.55
5/24/2021 18:40,289.8
5/24/2021 18:50,406
5/24/2021 19:00,833.75
5/24/2021 19:10,3016.05
5/24/2021 19:20,391.75
5/24/2021 19:30,1816.35
5/24/2021 19:40,263.4
5/24/2021 19:50,643.95
5/24/2021 20:00,743.75
5/24/2021 20:10,678.9
5/24/2021 20:20,534.2
5/24/2021 20:30,482.05
5/24/2021 20:40,877.55
5/24/2021 20:50,945.4
5/24/2021 21:00,598
5/24/2021 21:10,442.25
5/24/2021 21:20,264.25
5/24/2021 21:30,249.85
5/24/2021 21:40,249.5
5/24/2021 21:50,457.85
5/24/2021 22:00,568.35
5/24/2021 22:10,471.15
5/24/2021 22:20,344.4
5/24/2021 22:30,251.55
5/24/2021 22:40,574.4
5/24/2021 22:50,746.45
5/24/2021 23:00,585.7
5/24/2021 23:10,635.2
5/24/2021 23:20,466
5/24/2021 23:30,350.25
5/24/2021 23:40,281.8
5/24/2021 23:50,291.3
5/25/2021 0:00,399.65
5/25/2021 0:10,533.9
5/25/2021 0:20,498.3
5/25/2021 0:30,359.55
5/25/2021 0:40,251.35
5/25/2021 0:50,273.15
5/25/2021 1:00,249.1
5/25/2021 1:10,445.95
5/25/2021 1:20,581.5
5/25/2021 1:30,398.6
5/25/2021 1:40,299.05
5/25/2021 1:50,271.55
5/25/2021 2:00,249.55
5/25/2021 2:10,327.25
5/25/2021 2:20,517.5
5/25/2021 2:30,496.7
5/25/2021 2:40,368.5
5/25/2021 2:50,265.25
5/25/2021 3:00,250.25
5/25/2021 3:10,246.9
5/25/2021 3:20,395.6
5/25/2021 3:30,576
5/25/2021 3:40,417
5/25/2021 3:50,320.5
5/25/2021 4:00,248.65
5/25/2021 4:10,248.4
5/25/2021 4:20,250.4
5/25/2021 4:30,502.8
5/25/2021 4:40,548.5
5/25/2021 4:50,390.35
5/25/2021 5:00,254.05
5/25/2021 5:10,249.45
5/25/2021 5:20,247.95
5/25/2021 5:30,328.25
5/25/2021 5:40,562.5
5/25/2021 5:50,485.35
5/25/2021 6:00,328.75
5/25/2021 6:10,247.45
5/25/2021 6:20,249.8
5/25/2021 6:30,249.4
5/25/2021 6:40,368.15
5/25/2021 6:50,588.25
5/25/2021 7:00,1151.7
5/25/2021 7:10,512.45
5/25/2021 7:20,409.7
5/25/2021 7:30,457.1
5/25/2021 7:40,460.4
5/25/2021 7:50,509.6
5/25/2021 8:00,399.85
5/25/2021 8:10,665.9
5/25/2021 8:20,523.4
5/25/2021 8:30,431.65
5/25/2021 8:40,688.2
5/25/2021 8:50,669.4
5/25/2021 9:00,1423.5
5/25/2021 9:10,870.65
5/25/2021 9:20,1502
5/25/2021 9:30,995.2
5/25/2021 9:40,466.7
5/25/2021 9:50,251.15
5/25/2021 10:00,317.6
5/25/2021 10:10,499.75
5/25/2021 10:20,572.25
5/25/2021 10:30,281.85
5/25/2021 10:40,247.95
5/25/2021 10:50,249.45
5/25/2021 11:00,248.4
5/25/2021 11:10,421.5
5/25/2021 11:20,582.55
5/25/2021 11:30,495.3
5/25/2021 11:40,272.8
5/25/2021 11:50,253.15
5/25/2021 12:00,252.05
5/25/2021 12:10,431.15
5/25/2021 12:20,716.65
5/25/2021 12:30,1033.45
5/25/2021 12:40,1192.25
5/25/2021 12:50,649.9
5/25/2021 13:00,857.55
5/25/2021 13:10,612.8
5/25/2021 13:20,819.8
5/25/2021 13:30,912.6
5/25/2021 13:40,734
5/25/2021 13:50,555.8
5/25/2021 14:00,526.85
5/25/2021 14:10,522.2
5/25/2021 14:20,1567.15
5/25/2021 14:30,863.45
5/25/2021 14:40,951
5/25/2021 14:50,595.95
5/25/2021 15:00,542.2
5/25/2021 15:10,542
5/25/2021 15:20,545.05
5/25/2021 15:30,839.65
5/25/2021 15:40,899.55
5/25/2021 15:50,707.95
5/25/2021 16:00,539.9
5/25/2021 16:10,547.8
5/25/2021 16:20,530
5/25/2021 16:30,797.75
5/25/2021 16:40,902.45
5/25/2021 16:50,766.75
5/25/2021 17:00,1012.5
5/25/2021 17:10,439.85
5/25/2021 17:20,310.95
5/25/2021 17:30,477.65
5/25/2021 17:40,603.4
5/25/2021 17:50,416.65
5/25/2021 18:00,317.6
5/25/2021 18:10,280.65
5/25/2021 18:20,363.6
5/25/2021 18:30,564.3
5/25/2021 18:40,659
5/25/2021 18:50,458.1
5/25/2021 19:00,427.9
5/25/2021 19:10,295.2
5/25/2021 19:20,263.55
5/25/2021 19:30,381.6
5/25/2021 19:40,522.3
5/25/2021 19:50,567.3
5/25/2021 20:00,393.8
5/25/2021 20:10,308.1
5/25/2021 20:20,263.4
5/25/2021 20:30,263.3
5/25/2021 20:40,404.5
5/25/2021 20:50,588.25
5/25/2021 21:00,472.4
5/25/2021 21:10,342.55
5/25/2021 21:20,263.7
5/25/2021 21:30,262.75
5/25/2021 21:40,285.45
5/25/2021 21:50,529.05
5/25/2021 22:00,594.9
5/25/2021 22:10,398.4
5/25/2021 22:20,621.45
5/25/2021 22:30,698.75
5/25/2021 22:40,307.55
5/25/2021 22:50,469
5/25/2021 23:00,605.4
5/25/2021 23:10,442.75
5/25/2021 23:20,310.6
5/25/2021 23:30,265.5
5/25/2021 23:40,292.65
5/25/2021 23:50,908.1
5/26/2021 0:00,628.05
5/26/2021 0:10,635.3
5/26/2021 0:20,425.1
5/26/2021 0:30,335.45
5/26/2021 0:40,352.55
5/26/2021 0:50,316.7
5/26/2021 1:00,354.9
5/26/2021 1:10,642.05
5/26/2021 1:20,626.1
5/26/2021 1:30,329.05
5/26/2021 1:40,328.05
5/26/2021 1:50,254.3
5/26/2021 2:00,253.4
5/26/2021 2:10,367.75
5/26/2021 2:20,561.05
5/26/2021 2:30,536.15
5/26/2021 2:40,293.75
5/26/2021 2:50,251.25
5/26/2021 3:00,254.1
5/26/2021 3:10,282.1
5/26/2021 3:20,385.75
5/26/2021 3:30,518.65
5/26/2021 3:40,502.1
5/26/2021 3:50,300.45
5/26/2021 4:00,252.7
5/26/2021 4:10,251.75
5/26/2021 4:20,336.8
5/26/2021 4:30,383.15
5/26/2021 4:40,429.7
5/26/2021 4:50,450.45
5/26/2021 5:00,374.65
5/26/2021 5:10,251.05
5/26/2021 5:20,252.35
5/26/2021 5:30,383.15
5/26/2021 5:40,403.5
5/26/2021 5:50,309.4
5/26/2021 6:00,415.9
5/26/2021 6:10,445.35
5/26/2021 6:20,260.85
5/26/2021 6:30,294.2
5/26/2021 6:40,407.8
5/26/2021 6:50,380.8
5/26/2021 7:00,268.3
5/26/2021 7:10,298.25
5/26/2021 7:20,451.75
5/26/2021 7:30,368.45
5/26/2021 7:40,376.95
5/26/2021 7:50,381.2
5/26/2021 8:00,397.35
5/26/2021 8:10,308.85
5/26/2021 8:20,307.05
5/26/2021 8:30,450.15
5/26/2021 8:40,545.7
5/26/2021 8:50,459.05
5/26/2021 9:00,377.85
5/26/2021 9:10,287.7
5/26/2021 9:20,251
5/26/2021 9:30,248
5/26/2021 9:40,291.95
5/26/2021 9:50,544.1
5/26/2021 10:00,554.25
5/26/2021 10:10,340.3
5/26/2021 10:20,611.5
5/26/2021 10:30,541.45
5/26/2021 10:40,1488.95
5/26/2021 10:50,1498.9
5/26/2021 11:00,1017.6
5/26/2021 11:10,776.85
5/26/2021 11:20,569.45
5/26/2021 11:30,327.6
5/26/2021 11:40,250.55
5/26/2021 11:50,227.4
5/26/2021 12:00,537.2
5/26/2021 12:10,5402.9
5/26/2021 12:20,11572.6
5/26/2021 12:30,6871.55
5/26/2021 12:40,4627.75
5/26/2021 12:50,4471.65
5/26/2021 13:00,703.9
5/26/2021 13:10,923.9
5/26/2021 13:20,6787.55
5/26/2021 13:30,10508.65
5/26/2021 13:40,6695.85
5/26/2021 13:50,5378.9
5/26/2021 14:00,3640.95
5/26/2021 14:10,925.35
5/26/2021 14:20,1786.15
5/26/2021 14:30,887.2
5/26/2021 14:40,765.6
5/26/2021 14:50,3876.7
5/26/2021 15:00,8756.65
5/26/2021 15:10,6150.55
5/26/2021 15:20,6069.25
5/26/2021 15:30,4999.05
5/26/2021 15:40,959.15
5/26/2021 15:50,755.2
5/26/2021 16:00,594.4
5/26/2021 16:10,631.3
5/26/2021 16:20,649.65
5/26/2021 16:30,565.35
5/26/2021 16:40,649.35
5/26/2021 16:50,6485.7
5/26/2021 17:00,6893.15
5/26/2021 17:10,7184.55
5/26/2021 17:20,7101.75
5/26/2021 17:30,4019.35
5/26/2021 17:40,556.9
5/26/2021 17:50,500.7
5/26/2021 18:00,450.5
5/26/2021 18:10,312.4
5/26/2021 18:20,319.7
5/26/2021 18:30,375.85
5/26/2021 18:40,539.9
5/26/2021 18:50,674.15
5/26/2021 19:00,730.15
5/26/2021 19:10,503.45
5/26/2021 19:20,272
5/26/2021 19:30,268
5/26/2021 19:40,385.6
5/26/2021 19:50,393.65
5/26/2021 20:00,576.75
5/26/2021 20:10,747.05
5/26/2021 20:20,1395.7
5/26/2021 20:30,315.25
5/26/2021 20:40,298.25
5/26/2021 20:50,375.55
5/26/2021 21:00,368.55
5/26/2021 21:10,281.75
5/26/2021 21:20,401.1
5/26/2021 21:30,445.05
5/26/2021 21:40,262.7
5/26/2021 21:50,347.1
5/26/2021 22:00,376.95
5/26/2021 22:10,337.65
5/26/2021 22:20,556.75
5/26/2021 22:30,982.85
5/26/2021 22:40,562.35
5/26/2021 22:50,392.95
5/26/2021 23:00,467.95
5/26/2021 23:10,454.85
5/26/2021 23:20,271.25
5/26/2021 23:30,295.2
5/26/2021 23:40,431
5/26/2021 23:50,344.05
5/27/2021 0:00,345.9
5/27/2021 0:10,366.45
5/27/2021 0:20,319.1
5/27/2021 0:30,254.3
5/27/2021 0:40,391.8
5/27/2021 0:50,422.6
5/27/2021 1:00,330.2
5/27/2021 1:10,360.65
5/27/2021 1:20,355.3
5/27/2021 1:30,288.05
5/27/2021 1:40,231.15
5/27/2021 1:50,371.65
5/27/2021 2:00,457.15
5/27/2021 2:10,339.7
5/27/2021 2:20,357.85
5/27/2021 2:30,365.6
5/27/2021 2:40,228.35
5/27/2021 2:50,228.85
5/27/2021 3:00,384.05
5/27/2021 3:10,427.3
5/27/2021 3:20,386.15
5/27/2021 3:30,379.45
5/27/2021 3:40,293.15
5/27/2021 3:50,228.8
5/27/2021 4:00,229.55
5/27/2021 4:10,373.6
5/27/2021 4:20,472
5/27/2021 4:30,411.1
5/27/2021 4:40,353.6
5/27/2021 4:50,259.9
5/27/2021 5:00,229.05
5/27/2021 5:10,228
5/27/2021 5:20,359.85
5/27/2021 5:30,529
5/27/2021 5:40,406
5/27/2021 5:50,340.8
5/27/2021 6:00,227.7
5/27/2021 6:10,228.45
5/27/2021 6:20,227.35
5/27/2021 6:30,326.05
5/27/2021 6:40,551.15
5/27/2021 6:50,470.55
5/27/2021 7:00,327.25
5/27/2021 7:10,229.7
5/27/2021 7:20,230.2
5/27/2021 7:30,280.9
5/27/2021 7:40,274
5/27/2021 7:50,945.05
5/27/2021 8:00,827.95
5/27/2021 8:10,477.95
5/27/2021 8:20,478.55
5/27/2021 8:30,547.8
5/27/2021 8:40,1200.5
5/27/2021 8:50,664.15
5/27/2021 9:00,680.75
5/27/2021 9:10,389.05
5/27/2021 9:20,248.35
5/27/2021 9:30,230
5/27/2021 9:40,227.3
5/27/2021 9:50,226.55
5/27/2021 10:00,523.2
5/27/2021 10:10,521.4
5/27/2021 10:20,441.1
5/27/2021 10:30,690.2
5/27/2021 10:40,662.15
5/27/2021 10:50,643.1
5/27/2021 11:00,624.4
5/27/2021 11:10,917.75
5/27/2021 11:20,924.9
5/27/2021 11:30,649.2
5/27/2021 11:40,559.05
5/27/2021 11:50,1225.3
5/27/2021 12:00,1062.95
5/27/2021 12:10,520
5/27/2021 12:20,378.25
5/27/2021 12:30,394.65
5/27/2021 12:40,263.6
5/27/2021 12:50,230.15
5/27/2021 13:00,346.75
5/27/2021 13:10,426.3
5/27/2021 13:20,411.8
5/27/2021 13:30,379.4
5/27/2021 13:40,1302.55
5/27/2021 13:50,676.3
5/27/2021 14:00,695.6
5/27/2021 14:10,871.85
5/27/2021 14:20,880.05
5/27/2021 14:30,899.65
5/27/2021 14:40,763.5
5/27/2021 14:50,705.25
5/27/2021 15:00,600.9
5/27/2021 15:10,571.65
5/27/2021 15:20,786.7
5/27/2021 15:30,849.6
5/27/2021 15:40,738.55
5/27/2021 15:50,709.05
5/27/2021 16:00,611.15
5/27/2021 16:10,580.7
5/27/2021 16:20,627.3
5/27/2021 16:30,804.05
5/27/2021 16:40,861.3
5/27/2021 16:50,738.3
5/27/2021 17:00,694.95
5/27/2021 17:10,301.75
5/27/2021 17:20,372.45
5/27/2021 17:30,449.55
5/27/2021 17:40,321.25
5/27/2021 17:50,401.1
5/27/2021 18:00,362.6
5/27/2021 18:10,304.7
5/27/2021 18:20,338.1
5/27/2021 18:30,508.9
5/27/2021 18:40,389.55
5/27/2021 18:50,364.9
5/27/2021 19:00,388.1
5/27/2021 19:10,349.9
5/27/2021 19:20,232.6
5/27/2021 19:30,419.1
5/27/2021 19:40,439.55
5/27/2021 19:50,991.75
5/27/2021 20:00,431.7
5/27/2021 20:10,461.15
5/27/2021 20:20,379.8
5/27/2021 20:30,548.95
5/27/2021 20:40,589.25
5/27/2021 20:50,582.1
5/27/2021 21:00,631.9
5/27/2021 21:10,1194.6
5/27/2021 21:20,497.75
5/27/2021 21:30,234.35
5/27/2021 21:40,496.2
5/27/2021 21:50,409.25
5/27/2021 22:00,237.2
5/27/2021 22:10,376.7
5/27/2021 22:20,365.75
5/27/2021 22:30,340.6
5/27/2021 22:40,270.5
5/27/2021 22:50,433.45
5/27/2021 23:00,430.05
5/27/2021 23:10,10109.7
5/27/2021 23:20,8146.75
5/27/2021 23:30,6018.45
5/27/2021 23:40,309.2
5/27/2021 23:50,317
5/28/2021 0:00,438.3
5/28/2021 0:10,350.9
5/28/2021 0:20,295.5
5/28/2021 0:30,395.15
5/28/2021 0:40,362.8
5/28/2021 0:50,257.15
5/28/2021 1:00,303.45
5/28/2021 1:10,429.9
5/28/2021 1:20,354.65
5/28/2021 1:30,312.3
5/28/2021 1:40,362.15
5/28/2021 1:50,356.3
5/28/2021 2:00,238.8
5/28/2021 2:10,232.15
5/28/2021 2:20,447.5
5/28/2021 2:30,413.25
5/28/2021 2:40,301.15
5/28/2021 2:50,360.75
5/28/2021 3:00,339.15
5/28/2021 3:10,232.1
5/28/2021 3:20,234.9
5/28/2021 3:30,387.05
5/28/2021 3:40,423.95
5/28/2021 3:50,352.8
5/28/2021 4:00,359.6
5/28/2021 4:10,299.6
5/28/2021 4:20,238.6
5/28/2021 4:30,249.05
5/28/2021 4:40,450.25
5/28/2021 4:50,803.75
5/28/2021 5:00,534.25
5/28/2021 5:10,358.6
5/28/2021 5:20,284.85
5/28/2021 5:30,250.45
5/28/2021 5:40,231.95
5/28/2021 5:50,232.15
5/28/2021 6:00,331.95
5/28/2021 6:10,557.25
5/28/2021 6:20,472.45
5/28/2021 6:30,246
5/28/2021 6:40,230.8
5/28/2021 6:50,231.9
5/28/2021 7:00,231.55
5/28/2021 7:10,320.6
5/28/2021 7:20,793.05
5/28/2021 7:30,1039.8
5/28/2021 7:40,836.2
5/28/2021 7:50,629
5/28/2021 8:00,1187.7
5/28/2021 8:10,2123.05
5/28/2021 8:20,753.45
5/28/2021 8:30,587.25
5/28/2021 8:40,447.7
5/28/2021 8:50,286.3
5/28/2021 9:00,339.2
5/28/2021 9:10,420.5
5/28/2021 9:20,367.55
5/28/2021 9:30,368.45
5/28/2021 9:40,333.6
5/28/2021 9:50,228.4
5/28/2021 10:00,229
5/28/2021 10:10,241.5
5/28/2021 10:20,441.1
5/28/2021 10:30,500.25
5/28/2021 10:40,354.25
5/28/2021 10:50,271.8
5/28/2021 11:00,228.35
5/28/2021 11:10,228.6
5/28/2021 11:20,243.15
5/28/2021 11:30,453.25
5/28/2021 11:40,552.35
5/28/2021 11:50,383.2
5/28/2021 12:00,229.35
5/28/2021 12:10,229.1
5/28/2021 12:20,247.15
5/28/2021 12:30,234.85
5/28/2021 12:40,418.7
5/28/2021 12:50,1189.95
5/28/2021 13:00,479.4
5/28/2021 13:10,412.75
5/28/2021 13:20,458.4
5/28/2021 13:30,433
5/28/2021 13:40,450.55
5/28/2021 13:50,454.35
5/28/2021 14:00,353.7
5/28/2021 14:10,229.9
5/28/2021 14:20,249.1
5/28/2021 14:30,231.5
5/28/2021 14:40,354.75
5/28/2021 14:50,526.45
5/28/2021 15:00,436
5/28/2021 15:10,298.55
5/28/2021 15:20,249.95
5/28/2021 15:30,231.55
5/28/2021 15:40,229.2
5/28/2021 15:50,350.3
5/28/2021 16:00,558.25
5/28/2021 16:10,450
5/28/2021 16:20,271.15
5/28/2021 16:30,229.35
5/28/2021 16:40,229.6
5/28/2021 16:50,229.8
5/28/2021 17:00,360.95
5/28/2021 17:10,556.05
5/28/2021 17:20,458.65
5/28/2021 17:30,229.95
5/28/2021 17:40,229.85
5/28/2021 17:50,229.55
5/28/2021 18:00,230.25
5/28/2021 18:10,366.55
5/28/2021 18:20,752.05
5/28/2021 18:30,566.75
5/28/2021 18:40,555.15
5/28/2021 18:50,282.65
5/28/2021 19:00,267.65
5/28/2021 19:10,487.25
5/28/2021 19:20,604.4
5/28/2021 19:30,497.25
5/28/2021 19:40,289.7
5/28/2021 19:50,269.95
5/28/2021 20:00,265.8
5/28/2021 20:10,261.95
5/28/2021 20:20,1219.85
5/28/2021 20:30,970.9
5/28/2021 20:40,737.45
5/28/2021 20:50,2640.9
5/28/2021 21:00,2592.15
5/28/2021 21:10,1122.15
5/28/2021 21:20,540.25
5/28/2021 21:30,1161.95
5/28/2021 21:40,3179.9
5/28/2021 21:50,3558.9
5/28/2021 22:00,1812.5
5/28/2021 22:10,261.05
5/28/2021 22:20,282.3
5/28/2021 22:30,305.6
5/28/2021 22:40,376.1
5/28/2021 22:50,553.1
5/28/2021 23:00,416
5/28/2021 23:10,246.45
5/28/2021 23:20,263.8
5/28/2021 23:30,1354.8
5/28/2021 23:40,477.7
5/28/2021 23:50,641.6
5/29/2021 0:00,625.7
5/29/2021 0:10,438.2
5/29/2021 0:20,275.4
5/29/2021 0:30,238.55
5/29/2021 0:40,306.1
5/29/2021 0:50,360.6
5/29/2021 1:00,392.3
5/29/2021 1:10,483.55
5/29/2021 1:20,378
5/29/2021 1:30,227.4
5/29/2021 1:40,703.45
5/29/2021 1:50,931.2
5/29/2021 2:00,410.3
5/29/2021 2:10,411.3
5/29/2021 2:20,503.4
5/29/2021 2:30,438.5
5/29/2021 2:40,282.3
5/29/2021 2:50,286.05
5/29/2021 3:00,358.35
5/29/2021 3:10,355.2
5/29/2021 3:20,306.95
5/29/2021 3:30,478.45
5/29/2021 3:40,883.35
5/29/2021 3:50,279.35
5/29/2021 4:00,321.2
5/29/2021 4:10,415.2
5/29/2021 4:20,380.45
5/29/2021 4:30,235.6
5/29/2021 4:40,411.45
5/29/2021 4:50,410.8
5/29/2021 5:00,228.5
5/29/2021 5:10,855.3
5/29/2021 5:20,430.7
5/29/2021 5:30,375.3
5/29/2021 5:40,283.05
5/29/2021 5:50,423.5
5/29/2021 6:00,421.3
5/29/2021 6:10,238.1
5/29/2021 6:20,372.3
5/29/2021 6:30,356.4
5/29/2021 6:40,332.05
5/29/2021 6:50,744.3
5/29/2021 7:00,429.25
5/29/2021 7:10,478.9
5/29/2021 7:20,358.3
5/29/2021 7:30,361.7
5/29/2021 7:40,735.65
5/29/2021 7:50,868.7
5/29/2021 8:00,313.2
5/29/2021 8:10,443.25
5/29/2021 8:20,725.75
5/29/2021 8:30,557.9
5/29/2021 8:40,483.15
5/29/2021 8:50,1639.75
5/29/2021 9:00,449.45
5/29/2021 9:10,392.75
5/29/2021 9:20,492.5
5/29/2021 9:30,482.05
5/29/2021 9:40,484.55
5/29/2021 9:50,511.25
5/29/2021 10:00,517.8
5/29/2021 10:10,476.85
5/29/2021 10:20,529.2
5/29/2021 10:30,1370.65
5/29/2021 10:40,340.9
5/29/2021 10:50,327.15
5/29/2021 11:00,356.6
5/29/2021 11:10,323.05
5/29/2021 11:20,514.05
5/29/2021 11:30,465.85
5/29/2021 11:40,324.65
5/29/2021 11:50,233.3
5/29/2021 12:00,358.85
5/29/2021 12:10,350.65
5/29/2021 12:20,292.65
5/29/2021 12:30,382.6
5/29/2021 12:40,421
5/29/2021 12:50,244.15
5/29/2021 13:00,292.65
5/29/2021 13:10,353.85
5/29/2021 13:20,373.15
5/29/2021 13:30,279.45
5/29/2021 13:40,426.15
5/29/2021 13:50,360.85
5/29/2021 14:00,225.05
5/29/2021 14:10,333.55
5/29/2021 14:20,375.7
5/29/2021 14:30,312.4
5/29/2021 14:40,371.8
5/29/2021 14:50,421.2
5/29/2021 15:00,263.2
5/29/2021 15:10,253.7
5/29/2021 15:20,380.9
5/29/2021 15:30,350.55
5/29/2021 15:40,313.9
5/29/2021 15:50,425.25
5/29/2021 16:00,360.55
5/29/2021 16:10,224.95
5/29/2021 16:20,317.95
5/29/2021 16:30,354.55
5/29/2021 16:40,350.5
5/29/2021 16:50,392.05
5/29/2021 17:00,419.55
5/29/2021 17:10,237.65
5/29/2021 17:20,245.75
5/29/2021 17:30,347.25
5/29/2021 17:40,352.35
5/29/2021 17:50,402
5/29/2021 18:00,421.05
5/29/2021 18:10,304.85
5/29/2021 18:20,245.8
5/29/2021 18:30,267.85
5/29/2021 18:40,356.55
5/29/2021 18:50,351.2
5/29/2021 19:00,451.7
5/29/2021 19:10,394.4
5/29/2021 19:20,242.3
5/29/2021 19:30,225.2
5/29/2021 19:40,314.25
5/29/2021 19:50,353.35
5/29/2021 20:00,426.65
5/29/2021 20:10,426.7
5/29/2021 20:20,309.85
5/29/2021 20:30,225
5/29/2021 20:40,224.6
5/29/2021 20:50,359.9
5/29/2021 21:00,351.45
5/29/2021 21:10,489
5/29/2021 21:20,392.7
5/29/2021 21:30,224.75
5/29/2021 21:40,229.8
5/29/2021 21:50,287.85
5/29/2021 22:00,363.7
5/29/2021 22:10,419.65
5/29/2021 22:20,460.2
5/29/2021 22:30,316.6
5/29/2021 22:40,226.7
5/29/2021 22:50,224.95
5/29/2021 23:00,320.65
5/29/2021 23:10,364.95
5/29/2021 23:20,452.6
5/29/2021 23:30,418.75
5/29/2021 23:40,253.5
5/29/2021 23:50,224.55
5/30/2021 0:00,287.75
5/30/2021 0:10,460.95
5/30/2021 0:20,409.75
5/30/2021 0:30,408
5/30/2021 0:40,426.1
5/30/2021 0:50,423
5/30/2021 1:00,314.65
5/30/2021 1:10,458.8
5/30/2021 1:20,370.75
5/30/2021 1:30,285.35
5/30/2021 1:40,406.85
5/30/2021 1:50,401.9
5/30/2021 2:00,416.55
5/30/2021 2:10,462.3
5/30/2021 2:20,364.55
5/30/2021 2:30,262.95
5/30/2021 2:40,334.6
5/30/2021 2:50,399.05
5/30/2021 3:00,459.15
5/30/2021 3:10,482.6
5/30/2021 3:20,364.8
5/30/2021 3:30,263.1
5/30/2021 3:40,260.9
5/30/2021 3:50,379.95
5/30/2021 4:00,415.45
5/30/2021 4:10,563.25
5/30/2021 4:20,393.4
5/30/2021 4:30,262.1
5/30/2021 4:40,261.9
5/30/2021 4:50,276.5
5/30/2021 5:00,399.85
5/30/2021 5:10,567.8
5/30/2021 5:20,502.05
5/30/2021 5:30,263.7
5/30/2021 5:40,263.6
5/30/2021 5:50,262.85
5/30/2021 6:00,319.8
5/30/2021 6:10,524.85
5/30/2021 6:20,609.8
5/30/2021 6:30,320.8
5/30/2021 6:40,259.4
5/30/2021 6:50,258.8
5/30/2021 7:00,257.4
5/30/2021 7:10,386.65
5/30/2021 7:20,615.4
5/30/2021 7:30,484.75
5/30/2021 7:40,283.45
5/30/2021 7:50,260.6
5/30/2021 8:00,256.85
5/30/2021 8:10,257.75
5/30/2021 8:20,530.35
5/30/2021 8:30,587.35
5/30/2021 8:40,850.7
5/30/2021 8:50,589.45
5/30/2021 9:00,378.25
5/30/2021 9:10,1194.35
5/30/2021 9:20,1051.5
5/30/2021 9:30,1711.5
5/30/2021 9:40,1115
5/30/2021 9:50,853.8
5/30/2021 10:00,844.9
5/30/2021 10:10,660.55
5/30/2021 10:20,589.25
5/30/2021 10:30,629.65
5/30/2021 10:40,865
5/30/2021 10:50,891.3
5/30/2021 11:00,636.9
5/30/2021 11:10,567.8
5/30/2021 11:20,579.4
5/30/2021 11:30,564.25
5/30/2021 11:40,831.05
5/30/2021 11:50,863.35
5/30/2021 12:00,687.15
5/30/2021 12:10,6564.2
5/30/2021 12:20,11978.15
5/30/2021 12:30,10545.4
5/30/2021 12:40,9269.6
5/30/2021 12:50,5811.3
5/30/2021 13:00,836
5/30/2021 13:10,898.75
5/30/2021 13:20,2090.7
5/30/2021 13:30,8676.9
5/30/2021 13:40,6278.35
5/30/2021 13:50,4725.9
5/30/2021 14:00,793.6
5/30/2021 14:10,598.15
5/30/2021 14:20,372.4
5/30/2021 14:30,600.9
5/30/2021 14:40,792.65
5/30/2021 14:50,773.7
5/30/2021 15:00,650.6
5/30/2021 15:10,617.85
5/30/2021 15:20,495.5
5/30/2021 15:30,559.35
5/30/2021 15:40,461.95
5/30/2021 15:50,399.1
5/30/2021 16:00,261.75
5/30/2021 16:10,269.45
5/30/2021 16:20,423.8
5/30/2021 16:30,531.85
5/30/2021 16:40,578.2
5/30/2021 16:50,398.8
5/30/2021 17:00,263.15
5/30/2021 17:10,262.25
5/30/2021 17:20,337.15
5/30/2021 17:30,517.7
5/30/2021 17:40,594.2
5/30/2021 17:50,508.75
5/30/2021 18:00,262.55
5/30/2021 18:10,262
5/30/2021 18:20,285.9
5/30/2021 18:30,407.45
5/30/2021 18:40,602.55
5/30/2021 18:50,614.5
5/30/2021 19:00,557.3
5/30/2021 19:10,404.65
5/30/2021 19:20,319.3
5/30/2021 19:30,306.1
5/30/2021 19:40,379.55
5/30/2021 19:50,554.85
5/30/2021 20:00,624.65
5/30/2021 20:10,502.8
5/30/2021 20:20,317.05
5/30/2021 20:30,274.7
5/30/2021 20:40,285.2
5/30/2021 20:50,1177.3
5/30/2021 21:00,723
5/30/2021 21:10,519.3
5/30/2021 21:20,333.6
5/30/2021 21:30,266.05
5/30/2021 21:40,266.45
5/30/2021 21:50,343.3
5/30/2021 22:00,589.5
5/30/2021 22:10,544.1
5/30/2021 22:20,429.4
5/30/2021 22:30,276.3
5/30/2021 22:40,271.35
5/30/2021 22:50,272.1
5/30/2021 23:00,473.9
5/30/2021 23:10,601.4
5/30/2021 23:20,432.1
5/30/2021 23:30,1040.2
5/30/2021 23:40,389.35
5/30/2021 23:50,354.55
5/31/2021 0:00,419.05
5/31/2021 0:10,591.2
5/31/2021 0:20,572.15
5/31/2021 0:30,425.5
5/31/2021 0:40,327.8
5/31/2021 0:50,270.55
5/31/2021 1:00,310.45
5/31/2021 1:10,471.95
5/31/2021 1:20,524.3
5/31/2021 1:30,398.6
